instance_id,pose_label,left_finger_state_0,left_finger_state_1,left_finger_state_2,left_finger_state_3,left_finger_state_4,right_finger_state_0,right_finger_state_1,right_finger_state_2,right_finger_state_3,right_finger_state_4,motion_x_start,motion_y_start,motion_x_mid,motion_y_mid,motion_x_end,motion_y_end,main_axis_x,main_axis_y,delta_x,delta_y
1,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6327451650770479,0.442942113952692,0.6254703443776152,0.5132710809627238,0.6176950962449557,0.6394717729148527,0,1,-0.002614,0.185558
2,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6205474812430952,0.4669360456865551,0.6147555688911681,0.5238752122315606,0.6152303981630591,0.655472637612548,0,1,-0.002614,0.185558
3,rotate_down,0,0,0,0,0,1,1,0,0,0,0.638313582983061,0.4479216395640482,0.6052590189222171,0.5351268954069192,0.5934558397727884,0.6376769745973966,0,1,-0.002614,0.185558
4,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6278825660093548,0.4585080833988586,0.6204552808805724,0.5100430227348259,0.5996879468263933,0.6481429514904233,0,1,-0.002614,0.185558
5,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6312810909431618,0.438098650718816,0.6124159794317943,0.529437964184005,0.5860681402197033,0.6181706973813328,0,1,-0.002614,0.185558
6,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6389215617419687,0.44808948474388516,0.606627954036338,0.5256814560306575,0.5980487352056914,0.637432011232742,0,1,-0.002614,0.185558
7,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6303335858742155,0.4496924584648176,0.6247190559440273,0.5282094320520561,0.5847797985145031,0.6041631293100267,0,1,-0.002614,0.185558
8,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6253562392373435,0.4442981498598435,0.6239156220931259,0.5359130485379913,0.602171636595838,0.6308040505616932,0,1,-0.002614,0.185558
9,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6304831358755796,0.46078085706512406,0.6035877063722477,0.5479741187044137,0.5958900152601864,0.6034047986537878,0,1,-0.002614,0.185558
10,rotate_down,0,0,0,0,0,1,1,0,0,0,0.642920684698444,0.4748956715540072,0.6428325324104811,0.5198795821459192,0.6090190760353188,0.6192212043602209,0,1,-0.002614,0.185558
11,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6155636946965278,0.4304092999032531,0.6218813367483946,0.5025784566655465,0.5825420986566366,0.6226739782173697,0,1,-0.002614,0.185558
12,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6257556337357665,0.42863508544384765,0.6115905730981805,0.49849699947406645,0.6123466318931233,0.630365247632289,0,1,-0.002614,0.185558
13,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6161635714692638,0.4601765338189316,0.6174511733186109,0.5047981785117829,0.5783710283879295,0.6220805901639225,0,1,-0.002614,0.185558
14,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6122952247371471,0.46342357469888507,0.626221752542468,0.5132501165982739,0.6152960470708352,0.6349855338053797,0,1,-0.002614,0.185558
15,rotate_down,0,0,0,0,0,1,1,0,0,0,0.619454744650345,0.4652329139602308,0.6016051506688644,0.5346202525634357,0.6323468917083148,0.6391724493100506,0,1,-0.002614,0.185558
16,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6349393688144722,0.45553838518041073,0.6092829826360764,0.5135251346999025,0.6072471919155235,0.6038811809280847,0,1,-0.002614,0.185558
17,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6150297697056235,0.43685410162872756,0.6118373727077548,0.5452943054840163,0.5913608250047792,0.6174222558296241,0,1,-0.002614,0.185558
18,rotate_down,0,0,0,0,0,1,1,0,0,0,0.616295373325532,0.4479304387943874,0.608558142977664,0.5073563157317418,0.6171861094520018,0.6401433294892505,0,1,-0.002614,0.185558
19,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6373844666455039,0.45650952291103497,0.6120832436012876,0.5463901203351544,0.6524049420650618,0.6201164938930087,0,1,-0.002614,0.185558
20,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6142849385510459,0.42673657396360004,0.618370183119848,0.5263216769650284,0.6259885287073672,0.614604920774941,0,1,-0.002614,0.185558
21,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6158725116620022,0.4291531242669516,0.6414584996706726,0.4974038619497271,0.6127695465585712,0.630900884934339,0,1,-0.002614,0.185558
22,rotate_down,0,0,0,0,0,1,1,0,0,0,0.649747475628554,0.42270083009005094,0.607282136167768,0.5374294605729728,0.588942672409067,0.6258609133343509,0,1,-0.002614,0.185558
23,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6436482164311684,0.4478938462812272,0.6143300366035389,0.541908763437882,0.6210519131084067,0.6080330716421695,0,1,-0.002614,0.185558
24,rotate_down,0,0,0,0,0,1,1,0,0,0,0.611704135841658,0.4460029763306159,0.6209290183144947,0.5357317536928932,0.5830136459382849,0.6112048396195693,0,1,-0.002614,0.185558
25,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6083143144326232,0.4692171519897469,0.6279684285903692,0.5093774509070274,0.6225977306889351,0.6160055789330724,0,1,-0.002614,0.185558
26,rotate_down,0,0,0,0,0,1,1,0,0,0,0.648042000068226,0.4554596699264479,0.6241572817408217,0.5150754196340378,0.6211821975893073,0.6084801054540769,0,1,-0.002614,0.185558
27,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6265427087221868,0.4567171876131891,0.6078168690604756,0.536492677888657,0.5925700596556874,0.6129195440071831,0,1,-0.002614,0.185558
28,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6470635818855707,0.44692022753886823,0.6513036921140043,0.47732947516976343,0.5914413700548823,0.6260209033743013,0,1,-0.002614,0.185558
29,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6567620411017181,0.47695651323780025,0.5959220722684241,0.5370261844326893,0.5927294458201797,0.6254571752027559,0,1,-0.002614,0.185558
30,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6027838651866673,0.4543259095600192,0.591936281333306,0.5137147130626533,0.609825665624841,0.6277669096229979,0,1,-0.002614,0.185558
31,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6153126837399902,0.46332158103810833,0.6146347321620597,0.5344350477899505,0.6214613220563492,0.6274169001850649,0,1,-0.002614,0.185558
32,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6282033892886519,0.458620713016464,0.6044443150839854,0.528804310808979,0.5913084129347568,0.6354074942505792,0,1,-0.002614,0.185558
33,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6449853797294345,0.4598162971584345,0.6250909758770717,0.5349884423840279,0.586069277747079,0.6285490724367546,0,1,-0.002614,0.185558
34,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6097821742116402,0.44897306287748523,0.6164454211333311,0.5242939079772203,0.5995306145733567,0.6216899677032333,0,1,-0.002614,0.185558
35,rotate_down,0,0,0,0,0,1,1,0,0,0,0.616205456788622,0.49172194610027,0.6326669027356208,0.5303820293723077,0.6241792372467213,0.6296565995882735,0,1,-0.002614,0.185558
36,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6070305569010304,0.45480782712640133,0.6185843645637866,0.539055441218917,0.6090571536270084,0.6413273920823073,0,1,-0.002614,0.185558
